User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:44Z,cloudtrail.amazonaws.com,DescribeTrails,eu-west-1,109.77.89.116,console.amazonaws.com,,[],5f4b9046-b176-4ec1-abfa-7aec18bf93da,4b44a40c-9577-4059-9a42-c76e18ef03c0,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:44Z,cloudtrail.amazonaws.com,GetEventSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,,[],9166d4d8-3b00-4a13-bba6-53fd8ef52971,6ee82147-85a0-4f61-ae99-7bbe540f3413,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:44Z,cloudtrail.amazonaws.com,GetTrailStatus,eu-west-1,109.77.89.116,console.amazonaws.com,,[],fdc6d2c3-15e5-468a-8847-c217e63b4df5,90fc6f35-0836-4d7b-92d8-e2d033c5ef9a,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:44Z,cloudtrail.amazonaws.com,PutInsightSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:eu-west-1:492383393326:trail/Udacity_Trail""}]",d61ed595-dc77-4dec-91fe-3219b38a11be,9ddfe0c2-c160-42c9-b82c-ed90923ac2fc,false,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:27Z,cloudtrail.amazonaws.com,GetEventSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,,[],ff6661fa-9155-41bd-bc43-d2aaa7300cf4,0eca722f-5312-4d5d-af62-db67b5e5cfc3,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAJF7AWLI2ZOOVXGDA,2021-02-25T22:46:27Z,kms.amazonaws.com,Decrypt,eu-west-1,lambda.amazonaws.com,lambda.amazonaws.com,,[],95aef8e2-c4be-4749-af83-0658c67b7c2b,13b5310c-eba0-46a3-99e7-a75b9700514f,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:27Z,cloudtrail.amazonaws.com,GetEventSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,,[],36cc9a7f-eef8-4733-abc8-bb0a414a866b,1619cbbb-fcc8-4556-9b95-94abc6c98cf6,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:27Z,cloudtrail.amazonaws.com,GetTrailStatus,eu-west-1,109.77.89.116,console.amazonaws.com,,[],38a41ffe-fffb-4469-b609-a32d87c08661,2a270fcb-2d21-4d4b-8f25-82034fffc018,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:27Z,cloudtrail.amazonaws.com,GetInsightSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,InsightNotEnabledException,[],842552cb-237f-4f18-b327-dff1fffe54f8,380a6ae7-573c-4b59-bc59-1bbbd92fce17,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:27Z,cloudtrail.amazonaws.com,DescribeTrails,eu-west-1,109.77.89.116,console.amazonaws.com,,[],cec56a7c-7384-4408-a545-0bd56577832c,65a4ce50-1b9f-4108-9945-35869993b9d0,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAJF7AWLI2ZOOVXGDA,2021-02-25T22:46:27Z,kms.amazonaws.com,Decrypt,eu-west-1,lambda.amazonaws.com,lambda.amazonaws.com,,[],3594e2b8-3e31-4e4b-8acf-dd05de6a303f,7341fc00-d435-4a50-b4fe-d923222b35ff,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAJF7AWLI2ZOOVXGDA,2021-02-25T22:46:27Z,kms.amazonaws.com,Decrypt,eu-west-1,lambda.amazonaws.com,lambda.amazonaws.com,,[],6e720ef7-2c0d-4ed3-bd53-f4f0d0b68fa7,7d2e9343-2856-4cca-9412-8689f9acf572,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAJF7AWLI2ZOOVXGDA,2021-02-25T22:46:27Z,kms.amazonaws.com,Decrypt,eu-west-1,lambda.amazonaws.com,lambda.amazonaws.com,,[],63ec0b6d-8d17-4988-8914-5359dcd65d83,bdf5edc6-86dd-4930-8b73-9abf230c282e,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:27Z,cloudtrail.amazonaws.com,GetEventSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,,[],b68c7947-4e55-4959-ba91-96f29d785e05,bee07c50-6397-48e4-8931-e97bdace4fad,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:27Z,lambda.amazonaws.com,ListFunctions20150331,eu-west-1,109.77.89.116,console.amazonaws.com,,[],2ebd4132-94d4-44a0-95ce-cfd06f44de26,cd0cf0f9-5af1-45dd-bdee-64e352488015,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:15Z,cloudtrail.amazonaws.com,ListTags,eu-west-1,109.77.89.116,console.amazonaws.com,,[],710e31d0-f934-4f02-9ca8-ce1b9a93443f,55121423-7cf2-4e82-9068-a66b0f2ddb21,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:15Z,cloudtrail.amazonaws.com,GetTrailStatus,eu-west-1,109.77.89.116,console.amazonaws.com,,[],d2ab1f5c-cbb7-4627-8295-5d70d7acb70e,6430cd46-f813-4d32-9206-948a504a7c87,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:15Z,cloudtrail.amazonaws.com,GetInsightSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,InsightNotEnabledException,[],7a12b65d-e117-4ed6-a802-32bf84df05e3,845f21c6-cfe9-4136-8ad3-862862a91c03,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:15Z,cloudtrail.amazonaws.com,DescribeTrails,eu-west-1,109.77.89.116,console.amazonaws.com,,[],3e76773b-42f6-4f9f-a46f-3fd884dd8454,e43c729d-3333-449a-94f0-489e33df1369,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:15Z,cloudtrail.amazonaws.com,GetEventSelectors,eu-west-1,109.77.89.116,console.amazonaws.com,,[],6e9455de-60d9-4941-aa37-aaddfc6c4fdc,f4e350f3-885f-4268-89a1-86b81124a528,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:11Z,cloudtrail.amazonaws.com,GetTrailStatus,eu-west-1,109.77.89.116,console.amazonaws.com,,[],3a42c951-edd7-468a-a7cf-62fa161086a2,0a859b8e-f78d-4e10-8f7d-9b05e2d2cd3c,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:11Z,cloudtrail.amazonaws.com,DescribeTrails,eu-west-1,109.77.89.116,console.amazonaws.com,,[],a3691206-528c-4e94-b167-2589233134e9,6bf20edd-97d7-4442-976a-b95c5777031a,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:10Z,cloudtrail.amazonaws.com,CreateTrail,eu-west-1,109.77.89.116,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""},{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""arn:aws:cloudtrail:eu-west-1:492383393326:trail/Udacity_Trail""},{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-492383393326-14f178ad""}]",d2bc9818-bb10-43bb-92de-4cfa4f9c4789,03a8c777-fcdf-4828-a24c-bc7f7ca15f7d,false,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:10Z,s3.amazonaws.com,PutBucketPolicy,eu-west-1,109.77.89.116,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.952 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-492383393326-14f178ad""}]",FAA7C2981B32447B,0682a067-3fda-407a-b15b-315786ce620c,false,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:10Z,s3.amazonaws.com,PutBucketPublicAccessBlock,eu-west-1,109.77.89.116,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.952 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-492383393326-14f178ad""}]",86503EF500EB884C,5f68f767-2942-44cb-ad00-8b2006e888c8,false,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:10Z,cloudtrail.amazonaws.com,StartLogging,eu-west-1,109.77.89.116,console.amazonaws.com,,"[{""resourceType"":""AWS::CloudTrail::Trail"",""resourceName"":""Udacity_Trail""}]",ca6e83ad-96f5-4972-ac51-8a2bc460fcba,bc0a5e64-83f0-4cf1-a6d9-ee61abd005b6,false,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:46:09Z,s3.amazonaws.com,CreateBucket,eu-west-1,109.77.89.116,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.952 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""aws-cloudtrail-logs-492383393326-14f178ad""}]",FX6TDZDJ6N1GDZ4T,dacf4b39-2f5f-421c-aba2-c0cbc655db15,false,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:45:42Z,cloudtrail.amazonaws.com,DescribeTrails,eu-west-1,109.77.89.116,console.amazonaws.com,,[],2f9dd652-a7b7-411b-a79b-ee1271e6003c,335eb650-739f-47f9-baf4-35d075b3901a,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXJMHK2UG7,2021-02-25T22:45:42Z,s3.amazonaws.com,ListBuckets,eu-west-1,109.77.89.116,"[AWSCloudTrail, aws-internal/3 aws-sdk-java/1.11.946 Linux/4.9.230-0.1.ac.223.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.282-b08 java/1.8.0_282 vendor/Oracle_Corporation]",,[],06F4BCF2CCEBD2DC,cf923063-798a-4ff9-a991-2f19df76d6d8,true,AwsApiCall,492383393326,Management
CloudTrail,ASIAXFJCWKYXFCD7EOH6,2021-02-25T22:45:03Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],4d9a6f3e-f42a-4447-bb31-e73b63eaa08e,c5c5d9d6-5b53-4c74-a869-de67a5fb1fd0,false,AwsApiCall,492383393326,Management
CloudTrail,,2021-02-25T22:44:44Z,signin.amazonaws.com,ConsoleLogin,us-east-1,109.77.89.116,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,[],,6941568a-1ff1-4919-bf52-18da87a017e6,false,AwsConsoleSignIn,492383393326,Management
CloudTrail,ASIAXFJCWKYXERKRG4CN,2021-01-24T12:53:37Z,logs.amazonaws.com,CreateLogStream,eu-west-1,cloudtrail.amazonaws.com,cloudtrail.amazonaws.com,,[],69e4403d-e326-4547-85d4-b800690b8bd4,b3c7a59b-8353-4dc2-89b8-ddc9c6bbd2c3,false,AwsApiCall,492383393326,Management
